id,created_at,text
777669489332715524,2016-09-19 00:43:49,b'Es la hora de la gente y no los chantas mal olientes! https://t.co/c5bHMGWF81'
777612832003227648,2016-09-18 20:58:41,"b'mmm  los vende patria, la MAFIA vestidos de gala celebrando la independencia \xc2\xa1pat\xc3\xa9ticos!'"
777578241653694464,2016-09-18 18:41:14,b'No nos hemos movilizado tanto para que el que asuma el gobierno un chanta como Lagos o Pi\xc3\xb1era.'
776165806090686464,2016-09-14 21:08:43,"b'https://t.co/dHyRajCtmw buen articulo, a tenerlo presente cuando la MAFIA justifique la miseria con la ""crisis"".'"
776143525280882688,2016-09-14 19:40:11,b'#cosastipicasDel18 o de una mas de la MAFIA: \xc2\xa1Los honrables parlamentarios se tomaron vacaciones hasta el 27 de sept! cara de .....'
773986136909905922,2016-09-08 20:47:29,b'VIDEO: Opini\xc3\xb3n de Eduardo Art\xc3\xa9s en Telesur sobre la situaci\xc3\xb3n interna de Venezuela https://t.co/5sCk3SK0LP'
773624506229350401,2016-09-07 20:50:30,b'Recuperemos los derechos de agua de Santiago https://t.co/Oouiax3HXC v\xc3\xada @YouTube'
773454141897248769,2016-09-07 09:33:32,b'Extracto discurso de Eduardo Art\xc3\xa9s en Encuentro Nacional de UPA https://t.co/oKQdd0bhQG v\xc3\xada @YouTube'
773365486528634880,2016-09-07 03:41:15,b'Encuentro nacional de UPA https://t.co/mLsn61NPNL v\xc3\xada @YouTube'
773350934369959936,2016-09-07 02:43:25,b'Video motivacional UPA https://t.co/rpFEQZZkl5 v\xc3\xada @YouTube'
772194492262875138,2016-09-03 22:08:08,b'RT @profe_fabi: @profe_fabi https://t.co/GZrtIAsjkj'
771850896468799488,2016-09-02 23:22:48,b'https://t.co/ktGtYEDZHG'
771754096793640960,2016-09-02 16:58:09,"b'Ricardo Lagos con el aval de Bachet se propone para sacrificarse y ser candidato a a la presidencia, se suma a Pi\xc3\xb1era defendiendo la MAFIA.'"
770327872636608512,2016-08-29 18:30:51,b'#LosTenores de mas de lo mismo se esfuman compartiendo https://t.co/0r93cFiy6n NO al blanqueo de la MAFIA'
770323128534855682,2016-08-29 18:12:00,"b'#HayCosasTristesY JUAN GABRIEL su muerte tiene tristes a los medios, bien \xc2\xbfel asesinato de 43 estudiantes mexicanos nos los puso triste?'"
770321164161941504,2016-08-29 18:04:12,b'Terminar con clase de filosof\xc3\xada es de cavernarios https://t.co/fDs9aCWR2Q'
768845022410207232,2016-08-25 16:18:32,b'#felizjueves en Santiago tenemos alternativa a la podredumbre https://t.co/Z6uMJzhDtS'
768418803852115968,2016-08-24 12:04:54,"b'FelizMiercoles, Paro de profes en C.Navia, luis plaza mafioso de poca monta responsable, Bachelet se re\xc3\xbane con la MAFIA, no recibe a los AFP'"
767562565887066112,2016-08-22 03:22:30,"b'La soledad de la MAFIA es total, fracaso el gobierno y el parlamento, la corrupci\xc3\xb3n los pudri\xc3\xb3. en las municipales diremos UPA \xc2\xa1chalupa!'"
767459228340592640,2016-08-21 20:31:53,"b'#nomasAFP Uni\xc3\xb3n Patri\xc3\xb3tica UPA- Pacto Justicia y Transparencia lista R, desde y con la gente:https://t.co/Qfnf0GTQ9g'"
767066448174977024,2016-08-20 18:31:07,"b'RT @eduardo_artes: Bien toda la MAFIA desciende en la aprobaci\xc3\xb3n de la gente, Bachelet, Larrain, Andrade con rechazo total, UPA \xc2\xa1CHALUPA!'"
